id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,latitude,longitude,line_name,month,time_range,month_number,hour,year,Index,Check
10213,2018-07-02,11:52,Monday,FINCH STATION,MUWR,6,10,N,YU,5436,Work Refusal,43.780556,-79.414722,Yonge University Spadina,July,9AM-12PM,7,11,2018,,
10214,2018-07-02,12:13,Monday,MUSEUM STATION,SUDP,3,7,N,YU,5961,Disorderly Patron,43.667222,-79.393611,Yonge University Spadina,July,12-3PM,7,12,2018,,
10215,2018-07-02,12:58,Monday,WILSON STATION,EUSC,11,15,S,YU,5541,Speed Control Equipment  ,43.734167,-79.45,Yonge University Spadina,July,12-3PM,7,12,2018,,
10216,2018-07-02,15:41,Monday,YONGE BLOOR YUS STATION,MUPAA,4,8,N,YU,5946,Passenger Assistance Alarm Activated - No Trouble Found,43.67111,-79.38583,Yonge University Spadina,July,3-6PM,7,15,2018,,
10217,2018-07-02,18:49,Monday,SUMMERHILL STATION,MUIS,5,9,N,YU,5691,Injured or ill Customer (In Station) - Transported,43.682222,-79.390833,Yonge University Spadina,July,6-9PM,7,18,2018,,
10218,2018-07-02,19:01,Monday,OSSINGTON STATION,MUIE,5,9,E,BD,5324,Injured Employee,43.662222,-79.426667,Bloor Danforth,July,6-9PM,7,19,2018,,
10219,2018-07-02,19:29,Monday,ISLINGTON STATION,MUIR,6,10,W,BD,5013,Injured or ill Customer (On Train) - Medical Aid Refused,43.645278,-79.524444,Bloor Danforth,July,6-9PM,7,19,2018,,
10220,2018-07-02,20:17,Monday,KENNEDY BD STATION,MUI,5,9,W,BD,5310,Injured or ill Customer (On Train) - Transported,43.73255,-79.26361,Bloor Danforth,July,6-9PM,7,20,2018,,
10221,2018-07-02,20:43,Monday,RUNNYMEDE STATION,TUOS,14,19,W,BD,5015,Operator Overshot Platform,43.651667,-79.475833,Bloor Danforth,July,6-9PM,7,20,2018,,
10222,2018-07-03,1:07,Tuesday,ST ANDREW STATION,MUI,7,12,N,YU,5676,Injured or ill Customer (On Train) - Transported,43.647778,-79.384722,Yonge University Spadina,July,9PM-1:30AM,7,1,2018,,
10223,2018-07-03,1:32,Tuesday,ROSEDALE STATION,MUPLA,41,46,N,YU,6101,Fire/Smoke Plan A,43.676944,-79.388889,Yonge University Spadina,July,9PM-1:30AM,7,1,2018,,
10224,2018-07-03,5:47,Tuesday,GREENWOOD STATION,MUNOA,5,10,E,BD,0,No Operator Immediately Available - Not E.S.A. Related ,43.6825,-79.330278,Bloor Danforth,July,5-9AM,7,5,2018,,
10225,2018-07-03,7:14,Tuesday,GREENWOOD STATION,MUNOA,3,5,E,BD,0,No Operator Immediately Available - Not E.S.A. Related ,43.6825,-79.330278,Bloor Danforth,July,5-9AM,7,7,2018,,
10226,2018-07-03,7:29,Tuesday,YONGE BLOOR YUS STATION,SUDP,4,6,N,YU,5401,Disorderly Patron,43.67111,-79.38583,Yonge University Spadina,July,5-9AM,7,7,2018,,
10227,2018-07-03,8:12,Tuesday,SHEPPARD WEST STATION,MUATC,6,8,N,YU,5666,ATC Project,43.749444,-79.461944,Yonge University Spadina,July,5-9AM,7,8,2018,,
10228,2018-07-03,8:30,Tuesday,DUPONT STATION,MUWR,4,8,S,YU,5481,Work Refusal,43.674584,-79.40683,Yonge University Spadina,July,5-9AM,7,8,2018,,
10229,2018-07-03,8:33,Tuesday,MUSEUM STATION,MUPAA,3,5,S,YU,6076,Passenger Assistance Alarm Activated - No Trouble Found,43.667222,-79.393611,Yonge University Spadina,July,5-9AM,7,8,2018,,
10230,2018-07-03,8:56,Tuesday,UNION STATION,MUIR,4,6,N,YU,5702,Injured or ill Customer (On Train) - Medical Aid Refused,43.645556,-79.380556,Yonge University Spadina,July,5-9AM,7,8,2018,,
10231,2018-07-03,9:11,Tuesday,DAVISVILLE STATION,MUIR,3,5,S,YU,5806,Injured or ill Customer (On Train) - Medical Aid Refused,43.697778,-79.397222,Yonge University Spadina,July,9AM-12PM,7,9,2018,,
10232,2018-07-03,9:15,Tuesday,SUMMERHILL STATION,EUTRD,3,5,N,YU,5786,TR Cab Doors,43.682222,-79.390833,Yonge University Spadina,July,9AM-12PM,7,9,2018,,
10233,2018-07-03,10:37,Tuesday,SUMMERHILL STATION,MUI,20,23,S,YU,6081,Injured or ill Customer (On Train) - Transported,43.682222,-79.390833,Yonge University Spadina,July,9AM-12PM,7,10,2018,,
10234,2018-07-03,11:45,Tuesday,BAY STATION,SUDP,8,11,E,BD,5008,Disorderly Patron,43.670278,-79.39,Bloor Danforth,July,9AM-12PM,7,11,2018,,
10235,2018-07-03,13:37,Tuesday,SHEPPARD WEST STATION,TUNIP,4,8,S,YU,5901,Operator Not In Position,43.749444,-79.461944,Yonge University Spadina,July,12-3PM,7,13,2018,,
10236,2018-07-03,13:45,Tuesday,DUFFERIN STATION,MUPAA,3,6,W,BD,5092,Passenger Assistance Alarm Activated - No Trouble Found,43.66,-79.435556,Bloor Danforth,July,12-3PM,7,13,2018,,
10237,2018-07-03,15:03,Tuesday,DAVISVILLE STATION,SUO,7,10,S,YU,6061,Passenger Other,43.697778,-79.397222,Yonge University Spadina,July,3-6PM,7,15,2018,,
10238,2018-07-03,17:01,Tuesday,LESLIE STATION,TUOS,6,12,W,SHP,6171,Operator Overshot Platform,43.771389,-79.365278,Sheppard,July,3-6PM,7,17,2018,,
10239,2018-07-03,17:14,Tuesday,ST GEORGE YUS STATION,MUI,8,10,N,YU,5461,Injured or ill Customer (On Train) - Transported,43.66806,-79.39972,Yonge University Spadina,July,3-6PM,7,17,2018,,
10240,2018-07-03,17:16,Tuesday,ST GEORGE YUS STATION,MUO,3,5,N,YU,5581,Miscellaneous Other,43.66806,-79.39972,Yonge University Spadina,July,3-6PM,7,17,2018,,
10241,2018-07-03,17:33,Tuesday,MUSEUM STATION,EUDO,2,5,N,YU,5396,Door Problems - Faulty Equipment,43.667222,-79.393611,Yonge University Spadina,July,3-6PM,7,17,2018,,
10242,2018-07-03,22:15,Tuesday,EGLINTON STATION,SUDP,5,10,N,YU,5691,Disorderly Patron,43.705833,-79.398333,Yonge University Spadina,July,9PM-1:30AM,7,22,2018,,
10243,2018-07-04,2:03,Wednesday,JANE STATION,SUUT,7,11,E,BD,5000,Unauthorized at Track Level,43.649917,-79.483889,Bloor Danforth,July,9PM-1:30AM,7,2,2018,,
10244,2018-07-04,5:42,Wednesday,ST CLAIR WEST STATION,SUUT,5,0,S,YU,5916,Unauthorized at Track Level,43.683888,-79.415113,Yonge University Spadina,July,5-9AM,7,5,2018,,
10245,2018-07-04,6:46,Wednesday,FINCH STATION,MUTO,5,7,S,YU,5816,Misc. Transportation Other - Employee Non-Chargeable,43.780556,-79.414722,Yonge University Spadina,July,5-9AM,7,6,2018,,
10246,2018-07-04,7:52,Wednesday,WILSON STATION,TUO,3,6,S,YU,5026,Transportation Department - Other,43.734167,-79.45,Yonge University Spadina,July,5-9AM,7,7,2018,,
10247,2018-07-04,8:32,Wednesday,CHESTER STATION,PUSTC,4,6,W,BD,5179,Signals - Track Circuit Problems,43.678333,-79.3525,Bloor Danforth,July,5-9AM,7,8,2018,,
10248,2018-07-04,8:47,Wednesday,BROADVIEW STATION,MUIR,11,13,W,BD,5200,Injured or ill Customer (On Train) - Medical Aid Refused,43.676944,-79.358333,Bloor Danforth,July,5-9AM,7,8,2018,,
10249,2018-07-04,9:35,Wednesday,ISLINGTON STATION,PUSTS,3,6,E,BD,5154,Signals - Train Stops,43.645278,-79.524444,Bloor Danforth,July,9AM-12PM,7,9,2018,,
10250,2018-07-04,10:36,Wednesday,VICTORIA PARK STATION,MUPLB,8,11,W,BD,5033,Fire/Smoke Plan B - Source TTC,43.695,-79.288611,Bloor Danforth,July,9AM-12PM,7,10,2018,,
10251,2018-07-04,10:51,Wednesday,ST CLAIR STATION,SUAP,3,6,N,YU,5836,Assault / Patron Involved,43.687778,-79.393056,Yonge University Spadina,July,9AM-12PM,7,10,2018,,
10252,2018-07-04,11:11,Wednesday,BESSARION STATION,MUI,30,35,W,SHP,6141,Injured or ill Customer (On Train) - Transported,43.769167,-79.376389,Sheppard,July,9AM-12PM,7,11,2018,,
10253,2018-07-04,14:16,Wednesday,FINCH STATION,EUBK,4,7,S,YU,5696,Brakes,43.780556,-79.414722,Yonge University Spadina,July,12-3PM,7,14,2018,,
10254,2018-07-04,15:55,Wednesday,MIDLAND STATION,ERTC,4,9,S,SRT,3008,Train Control - VOBC,43.770417,-79.271944,Scarborough Rail Transit,July,3-6PM,7,15,2018,,
10255,2018-07-04,16:25,Wednesday,COXWELL STATION,EUNT,3,5,E,BD,5335,Equipment - No Trouble Found,43.684167,-79.323056,Bloor Danforth,July,3-6PM,7,16,2018,,
10256,2018-07-04,16:44,Wednesday,SHEPPARD WEST STATION,MUATC,5,7,N,YU,5666,ATC Project,43.749444,-79.461944,Yonge University Spadina,July,3-6PM,7,16,2018,,
10257,2018-07-04,18:07,Wednesday,MIDLAND STATION,ERNT,9,15,S,SRT,3002,Equipment - No Trouble Found,43.770417,-79.271944,Scarborough Rail Transit,July,6-9PM,7,18,2018,,
10258,2018-07-04,19:29,Wednesday,OLD MILL STATION,EUDO,3,6,E,BD,5166,Door Problems - Faulty Equipment,43.65,-79.494722,Bloor Danforth,July,6-9PM,7,19,2018,,
10259,2018-07-04,19:59,Wednesday,SCARBOROUGH CTR STATIO,ERDO,6,11,N,SRT,3023,Door Problems - Faulty Equipment,43.774444,-79.257778,Scarborough Rail Transit,July,6-9PM,7,19,2018,,
10260,2018-07-04,20:15,Wednesday,KENNEDY BD STATION,EUCD,3,6,W,BD,5166,Consequential Delay (2nd Delay Same Fault),43.73255,-79.26361,Bloor Danforth,July,6-9PM,7,20,2018,,
10261,2018-07-04,20:26,Wednesday,KIPLING STATION,EUDO,3,6,E,BD,5330,Door Problems - Faulty Equipment,43.637222,-79.536111,Bloor Danforth,July,6-9PM,7,20,2018,,
10262,2018-07-04,20:34,Wednesday,LAWRENCE EAST STATION,ERNT,6,11,N,SRT,3023,Equipment - No Trouble Found,43.750278,-79.270278,Scarborough Rail Transit,July,6-9PM,7,20,2018,,
10263,2018-07-04,20:54,Wednesday,WILSON STATION,PUSTC,7,10,S,YU,6051,Signals - Track Circuit Problems,43.734167,-79.45,Yonge University Spadina,July,6-9PM,7,20,2018,,
10264,2018-07-04,23:42,Wednesday,VAUGHAN MC STATION,MUI,5,10,N,YU,5991,Injured or ill Customer (On Train) - Transported,43.794167,-79.5275,Yonge University Spadina,July,9PM-1:30AM,7,23,2018,,
10265,2018-07-05,6:14,Thursday,CHESTER STATION,PUSTC,3,5,W,BD,5369,Signals - Track Circuit Problems,43.678333,-79.3525,Bloor Danforth,July,5-9AM,7,6,2018,,
10266,2018-07-05,8:32,Thursday,ST CLAIR STATION,MUPAA,3,5,S,YU,5446,Passenger Assistance Alarm Activated - No Trouble Found,43.687778,-79.393056,Yonge University Spadina,July,5-9AM,7,8,2018,,
10267,2018-07-05,9:08,Thursday,VAUGHAN MC STATION,EUBO,4,8,S,YU,6116,Body,43.794167,-79.5275,Yonge University Spadina,July,9AM-12PM,7,9,2018,,
10268,2018-07-05,12:26,Thursday,KENNEDY SRT STATION,SRDP,5,12,N,SRT,3015,Disorderly Patron,43.7325,-79.263611,Scarborough Rail Transit,July,12-3PM,7,12,2018,,
10269,2018-07-05,12:34,Thursday,WILSON STATION,TUNOA,3,6,S,YU,0,No Operator Immediately Available ,43.734167,-79.45,Yonge University Spadina,July,12-3PM,7,12,2018,,
10270,2018-07-05,13:33,Thursday,KENNEDY SRT STATION,ERAC,5,10,N,SRT,3015,Air Conditioning,43.7325,-79.263611,Scarborough Rail Transit,July,12-3PM,7,13,2018,,
10271,2018-07-05,14:03,Thursday,RUNNYMEDE STATION,MUDD,5,8,W,BD,5324,Door Problems - Debris Related,43.651667,-79.475833,Bloor Danforth,July,12-3PM,7,14,2018,,
10272,2018-07-05,14:39,Thursday,DAVISVILLE STATION,PUSNT,6,9,N,YU,5626,Signal Problem - No Trouble,43.697778,-79.397222,Yonge University Spadina,July,12-3PM,7,14,2018,,
10273,2018-07-05,14:59,Thursday,BAY STATION,SUDP,5,7,W,BD,5271,Disorderly Patron,43.670278,-79.39,Bloor Danforth,July,12-3PM,7,14,2018,,
10274,2018-07-05,15:12,Thursday,ROSEDALE STATION,SUDP,3,6,N,YU,6061,Disorderly Patron,43.676944,-79.388889,Yonge University Spadina,July,3-6PM,7,15,2018,,
10275,2018-07-05,16:54,Thursday,GLENCAIRN STATION,EUNT,5,7,S,YU,5701,Equipment - No Trouble Found,43.708889,-79.440833,Yonge University Spadina,July,3-6PM,7,16,2018,,
10276,2018-07-05,17:22,Thursday,DONLANDS STATION,EUAC,3,5,E,BD,5154,Air Conditioning,43.681111,-79.337778,Bloor Danforth,July,3-6PM,7,17,2018,,
10277,2018-07-05,17:41,Thursday,WARDEN STATION,MUIR,3,5,E,BD,5362,Injured or ill Customer (On Train) - Medical Aid Refused,43.711389,-79.279722,Bloor Danforth,July,3-6PM,7,17,2018,,
10278,2018-07-05,18:16,Thursday,YONGE BLOOR BD STATION,TUO,6,8,W,BD,5116,Transportation Department - Other,43.67111,-79.38583,Bloor Danforth,July,6-9PM,7,18,2018,,
10279,2018-07-05,19:12,Thursday,VAUGHAN MC STATION,EUATC,3,5,S,YU,5706,ATC RC&S Equipment,43.794167,-79.5275,Yonge University Spadina,July,6-9PM,7,19,2018,,
10280,2018-07-05,19:15,Thursday,WILSON STATION,TUNOA,3,5,N,YU,0,No Operator Immediately Available ,43.734167,-79.45,Yonge University Spadina,July,6-9PM,7,19,2018,,
10281,2018-07-05,19:21,Thursday,PIONEER VILLAGE STATIO,SUSA,15,17,S,YU,5609,Sexual Assault,43.776944,-79.509444,Yonge University Spadina,July,6-9PM,7,19,2018,,
10282,2018-07-05,19:59,Thursday,EGLINTON STATION,MUI,12,15,N,YU,6071,Injured or ill Customer (On Train) - Transported,43.705833,-79.398333,Yonge University Spadina,July,6-9PM,7,19,2018,,
10283,2018-07-06,5:57,Friday,VICTORIA PARK STATION,MUTO,5,10,E,BD,5147,Misc. Transportation Other - Employee Non-Chargeable,43.695,-79.288611,Bloor Danforth,July,5-9AM,7,5,2018,,
10284,2018-07-06,6:00,Friday,VAUGHAN MC STATION,MUATC,5,9,N,YU,5801,ATC Project,43.794167,-79.5275,Yonge University Spadina,July,5-9AM,7,6,2018,,
10285,2018-07-06,6:07,Friday,SHEPPARD WEST STATION,MUESA,4,8,N,YU,0,No Operator Immediately Available,43.749444,-79.461944,Yonge University Spadina,July,5-9AM,7,6,2018,,
10286,2018-07-06,6:22,Friday,KIPLING STATION,TUNIP,6,11,E,BD,5085,Operator Not In Position,43.637222,-79.536111,Bloor Danforth,July,5-9AM,7,6,2018,,
10287,2018-07-06,6:22,Friday,SHEPPARD WEST STATION,MUESA,4,8,N,YU,0,No Operator Immediately Available,43.749444,-79.461944,Yonge University Spadina,July,5-9AM,7,6,2018,,
10288,2018-07-06,6:52,Friday,VAUGHAN MC STATION,EUDO,3,7,S,YU,5701,Door Problems - Faulty Equipment,43.794167,-79.5275,Yonge University Spadina,July,5-9AM,7,6,2018,,
10289,2018-07-06,7:01,Friday,MAIN STREET STATION,EUNT,3,5,E,BD,5283,Equipment - No Trouble Found,43.689028,-79.301667,Bloor Danforth,July,5-9AM,7,7,2018,,
10290,2018-07-06,7:14,Friday,LANSDOWNE STATION,EUME,3,5,E,BD,5152,RC&S Maintenance Error - (Human),43.659167,-79.442778,Bloor Danforth,July,5-9AM,7,7,2018,,
10291,2018-07-06,7:59,Friday,EGLINTON WEST STATION,TUSC,3,5,N,YU,5926,Operator Overspeeding,43.699209,-79.435819,Yonge University Spadina,July,5-9AM,7,7,2018,,
10292,2018-07-06,8:23,Friday,OLD MILL STATION,TUO,3,5,E,BD,5312,Transportation Department - Other,43.65,-79.494722,Bloor Danforth,July,5-9AM,7,8,2018,,
10293,2018-07-06,8:30,Friday,OSSINGTON STATION,MUDD,10,12,E,BD,5048,Door Problems - Debris Related,43.662222,-79.426667,Bloor Danforth,July,5-9AM,7,8,2018,,
10294,2018-07-06,11:47,Friday,WILSON STATION,PUEO,3,6,N,YU,5651,#N/A,43.734167,-79.45,Yonge University Spadina,July,9AM-12PM,7,11,2018,,
10295,2018-07-06,12:29,Friday,FINCH STATION,TUNIP,6,9,S,YU,5756,Operator Not In Position,43.780556,-79.414722,Yonge University Spadina,July,12-3PM,7,12,2018,,
10296,2018-07-06,12:59,Friday,SHEPPARD WEST STATION,MUESA,3,6,S,YU,0,No Operator Immediately Available,43.749444,-79.461944,Yonge University Spadina,July,12-3PM,7,12,2018,,
10297,2018-07-06,13:10,Friday,SHEPPARD WEST STATION,MUATC,14,17,S,YU,6061,ATC Project,43.749444,-79.461944,Yonge University Spadina,July,12-3PM,7,13,2018,,
10298,2018-07-06,13:18,Friday,SHEPPARD WEST STATION,MUESA,3,6,S,YU,0,No Operator Immediately Available,43.749444,-79.461944,Yonge University Spadina,July,12-3PM,7,13,2018,,
10299,2018-07-06,13:40,Friday,SHEPPARD WEST STATION,TUSUP,7,10,N,YU,5571,Supervisory Error,43.749444,-79.461944,Yonge University Spadina,July,12-3PM,7,13,2018,,
10300,2018-07-06,15:24,Friday,WILSON STATION,TUNOA,3,5,S,YU,0,No Operator Immediately Available ,43.734167,-79.45,Yonge University Spadina,July,3-6PM,7,15,2018,,
10301,2018-07-06,15:51,Friday,FINCH WEST STATION,PUSRA,3,5,S,YU,5411,Subway Radio System Fault ,43.765278,-79.491111,Yonge University Spadina,July,3-6PM,7,15,2018,,
10302,2018-07-06,15:55,Friday,DAVISVILLE STATION,TUNOA,3,5,S,YU,0,No Operator Immediately Available ,43.697778,-79.397222,Yonge University Spadina,July,3-6PM,7,15,2018,,
10303,2018-07-06,16:11,Friday,MCCOWAN STATION,ERNT,9,14,S,SRT,3002,Equipment - No Trouble Found,43.774917,-79.251667,Scarborough Rail Transit,July,3-6PM,7,16,2018,,
10304,2018-07-06,16:33,Friday,WILSON STATION,TUMVS,4,6,S,YU,5901,Operator Violated Signal,43.734167,-79.45,Yonge University Spadina,July,3-6PM,7,16,2018,,
10305,2018-07-06,16:36,Friday,WILSON STATION,EUNT,5,7,S,YU,6096,Equipment - No Trouble Found,43.734167,-79.45,Yonge University Spadina,July,3-6PM,7,16,2018,,
10306,2018-07-06,16:40,Friday,ROSEDALE STATION,TUO,3,5,N,YU,6061,Transportation Department - Other,43.676944,-79.388889,Yonge University Spadina,July,3-6PM,7,16,2018,,
10307,2018-07-06,17:02,Friday,SHEPPARD WEST STATION,SUO,4,6,N,YU,5696,Passenger Other,43.749444,-79.461944,Yonge University Spadina,July,3-6PM,7,17,2018,,
10308,2018-07-06,17:25,Friday,SHEPPARD WEST STATION,TUNOA,3,5,S,YU,5381,No Operator Immediately Available ,43.749444,-79.461944,Yonge University Spadina,July,3-6PM,7,17,2018,,
10309,2018-07-06,17:28,Friday,FINCH WEST STATION,TUNOA,3,5,N,YU,5891,No Operator Immediately Available ,43.765278,-79.491111,Yonge University Spadina,July,3-6PM,7,17,2018,,
10310,2018-07-06,17:50,Friday,ST CLAIR STATION,MUPAA,5,7,N,YU,5971,Passenger Assistance Alarm Activated - No Trouble Found,43.687778,-79.393056,Yonge University Spadina,July,3-6PM,7,17,2018,,
10311,2018-07-06,18:38,Friday,KIPLING STATION,EUDO,3,6,E,BD,5230,Door Problems - Faulty Equipment,43.637222,-79.536111,Bloor Danforth,July,6-9PM,7,18,2018,,
10312,2018-07-06,19:21,Friday,WILSON STATION,TUNOA,3,6,N,YU,5641,No Operator Immediately Available ,43.734167,-79.45,Yonge University Spadina,July,6-9PM,7,19,2018,,
10313,2018-07-07,8:28,Saturday,KEELE STATION,MUTO,7,11,W,BD,5039,Misc. Transportation Other - Employee Non-Chargeable,43.655556,-79.459722,Bloor Danforth,July,5-9AM,7,8,2018,,
10314,2018-07-07,10:21,Saturday,YONGE BLOOR BD STATION,SUUT,3,7,W,BD,5254,Unauthorized at Track Level,43.67111,-79.38583,Bloor Danforth,July,9AM-12PM,7,10,2018,,
10315,2018-07-07,11:35,Saturday,MAIN STREET STATION,MUPLB,42,46,W,BD,5085,Fire/Smoke Plan B - Source TTC,43.689028,-79.301667,Bloor Danforth,July,9AM-12PM,7,11,2018,,
10316,2018-07-07,13:20,Saturday,YONGE BLOOR YUS STATION,MUPAA,3,7,S,YU,5771,Passenger Assistance Alarm Activated - No Trouble Found,43.67111,-79.38583,Yonge University Spadina,July,12-3PM,7,13,2018,,
10317,2018-07-07,13:41,Saturday,MCCOWAN STATION,MRESA,6,12,S,SRT,3024,No Operator Immediately Available,43.774917,-79.251667,Scarborough Rail Transit,July,12-3PM,7,13,2018,,
10318,2018-07-07,14:04,Saturday,KENNEDY BD STATION,MUNOA,4,8,W,BD,5286,No Operator Immediately Available - Not E.S.A. Related ,43.73255,-79.26361,Bloor Danforth,July,12-3PM,7,14,2018,,
10319,2018-07-07,14:06,Saturday,KENNEDY SRT STATION,MRUI,3,6,S,SRT,3008,Injured or ill Customer (On Train) - Transported,43.7325,-79.263611,Scarborough Rail Transit,July,12-3PM,7,14,2018,,
10320,2018-07-07,14:16,Saturday,KENNEDY BD STATION,MUNOA,4,8,W,BD,5039,No Operator Immediately Available - Not E.S.A. Related ,43.73255,-79.26361,Bloor Danforth,July,12-3PM,7,14,2018,,
10321,2018-07-07,15:40,Saturday,LANSDOWNE STATION,MUO,6,10,W,BD,5307,Miscellaneous Other,43.659167,-79.442778,Bloor Danforth,July,3-6PM,7,15,2018,,
10322,2018-07-07,16:03,Saturday,BROADVIEW STATION,MUIR,3,7,E,BD,5264,Injured or ill Customer (On Train) - Medical Aid Refused,43.676944,-79.358333,Bloor Danforth,July,3-6PM,7,16,2018,,
10323,2018-07-07,16:39,Saturday,QUEEN STATION,MUPAA,4,9,N,YU,6116,Passenger Assistance Alarm Activated - No Trouble Found,43.6525,-79.379167,Yonge University Spadina,July,3-6PM,7,16,2018,,
10324,2018-07-07,17:21,Saturday,DAVISVILLE STATION,PUSNT,5,9,N,YU,5541,Signal Problem - No Trouble,43.697778,-79.397222,Yonge University Spadina,July,3-6PM,7,17,2018,,
10325,2018-07-07,19:05,Saturday,BATHURST STATION,SUDP,12,16,W,BD,5364,Disorderly Patron,43.666111,-79.411111,Bloor Danforth,July,6-9PM,7,19,2018,,
10326,2018-07-08,8:15,Sunday,ST GEORGE BD STATION,TUO,4,8,W,BD,5016,Transportation Department - Other,43.668056, -79.399722,Bloor Danforth,July,5-9AM,7,8,2018,,
10327,2018-07-08,8:22,Sunday,DAVISVILLE STATION,MUNOA,5,10,S,YU,0,No Operator Immediately Available - Not E.S.A. Related ,43.697778,-79.397222,Yonge University Spadina,July,5-9AM,7,8,2018,,
10328,2018-07-08,8:46,Sunday,KIPLING STATION,EUBO,4,8,W,BD,5182,Body,43.637222,-79.536111,Bloor Danforth,July,5-9AM,7,8,2018,,
10329,2018-07-08,10:01,Sunday,KENNEDY BD STATION,EUDO,4,8,W,BD,5336,Door Problems - Faulty Equipment,43.73255,-79.26361,Bloor Danforth,July,9AM-12PM,7,10,2018,,
10330,2018-07-08,10:52,Sunday,ST GEORGE BD STATION,TUMVS,4,8,W,BD,5147,Operator Violated Signal,43.668056, -79.399722,Bloor Danforth,July,9AM-12PM,7,10,2018,,
10331,2018-07-08,17:13,Sunday,UNION STATION,MUTO,5,10,N,YU,6111,Misc. Transportation Other - Employee Non-Chargeable,43.645556,-79.380556,Yonge University Spadina,July,3-6PM,7,17,2018,,
10332,2018-07-08,17:36,Sunday,KIPLING STATION,SUUT,13,18,W,BD,5192,Unauthorized at Track Level,43.637222,-79.536111,Bloor Danforth,July,3-6PM,7,17,2018,,
10333,2018-07-08,19:00,Sunday,SHEPPARD WEST STATION,MUNOA,5,10,S,YU,5646,No Operator Immediately Available - Not E.S.A. Related ,43.749444,-79.461944,Yonge University Spadina,July,6-9PM,7,19,2018,,
10334,2018-07-08,19:12,Sunday,DUNDAS WEST STATION,MUPAA,3,7,E,BD,5091,Passenger Assistance Alarm Activated - No Trouble Found,43.656944,-79.452917,Bloor Danforth,July,6-9PM,7,19,2018,,
10335,2018-07-08,20:05,Sunday,KIPLING STATION,MUI,3,7,E,BD,5309,Injured or ill Customer (On Train) - Transported,43.637222,-79.536111,Bloor Danforth,July,6-9PM,7,20,2018,,
10336,2018-07-08,20:10,Sunday,ST CLAIR WEST STATION,SUDP,3,7,S,YU,5681,Disorderly Patron,43.683888,-79.415113,Yonge University Spadina,July,6-9PM,7,20,2018,,
10337,2018-07-08,20:23,Sunday,ST GEORGE BD STATION,MUPLB,6,10,W,BD,5186,Fire/Smoke Plan B - Source TTC,43.668056, -79.399722,Bloor Danforth,July,6-9PM,7,20,2018,,
10338,2018-07-08,22:05,Sunday,SHEPPARD WEST STATION,SUPOL,13,18,N,YU,6111,Held By Polce - Non-TTC Related,43.749444,-79.461944,Yonge University Spadina,July,9PM-1:30AM,7,22,2018,,
10339,2018-07-08,22:25,Sunday,COXWELL STATION,MUNOA,4,8,,YU,0,No Operator Immediately Available - Not E.S.A. Related ,43.684167,-79.323056,Yonge University Spadina,July,9PM-1:30AM,7,22,2018,,
10340,2018-07-09,5:33,Monday,EGLINTON STATION,PUTO,40,44,S,YU,5571,T&S Other,43.705833,-79.398333,Yonge University Spadina,July,5-9AM,7,5,2018,,
10341,2018-07-09,5:35,Monday,BAYVIEW STATION,PUSTS,5,10,E,SHP,6176,Signals - Train Stops,43.766944,-79.386667,Sheppard,July,5-9AM,7,5,2018,,
10342,2018-07-09,5:46,Monday,CHESTER STATION,TUO,5,7,W,BD,5365,Transportation Department - Other,43.678333,-79.3525,Bloor Danforth,July,5-9AM,7,5,2018,,
10343,2018-07-09,5:51,Monday,SHEPPARD WEST STATION,MUATC,67,72,N,YU,5516,ATC Project,43.749444,-79.461944,Yonge University Spadina,July,5-9AM,7,5,2018,,
10344,2018-07-09,6:18,Monday,KIPLING STATION,EUBO,4,9,E,BD,5177,Body,43.637222,-79.536111,Bloor Danforth,July,5-9AM,7,6,2018,,
10345,2018-07-09,6:34,Monday,YORK MILLS STATION,MUPAA,6,8,S,YU,5886,Passenger Assistance Alarm Activated - No Trouble Found,43.744167,-79.406667,Yonge University Spadina,July,5-9AM,7,6,2018,,
10346,2018-07-09,7:27,Monday,ST GEORGE BD STATION,SUDP,3,5,W,BD,5147,Disorderly Patron,43.668056, -79.399722,Bloor Danforth,July,5-9AM,7,7,2018,,
10347,2018-07-09,7:44,Monday,MUSEUM STATION,MUIR,3,5,S,YU,6041,Injured or ill Customer (On Train) - Medical Aid Refused,43.667222,-79.393611,Yonge University Spadina,July,5-9AM,7,7,2018,,
10348,2018-07-09,7:45,Monday,ST GEORGE YUS STATION,MUIR,6,8,S,YU,5996,Injured or ill Customer (On Train) - Medical Aid Refused,43.66806,-79.39972,Yonge University Spadina,July,5-9AM,7,7,2018,,
10349,2018-07-09,7:46,Monday,SHEPPARD WEST STATION,MUATC,21,25,N,YU,6126,ATC Project,43.749444,-79.461944,Yonge University Spadina,July,5-9AM,7,7,2018,,
10350,2018-07-09,8:02,Monday,DUNDAS STATION,MUIR,5,7,S,YU,5781,Injured or ill Customer (On Train) - Medical Aid Refused,43.656389,-79.380833,Yonge University Spadina,July,5-9AM,7,8,2018,,
10351,2018-07-09,8:10,Monday,SHEPPARD WEST STATION,MUATC,11,15,N,YU,5471,ATC Project,43.749444,-79.461944,Yonge University Spadina,July,5-9AM,7,8,2018,,
10352,2018-07-09,8:14,Monday,DUPONT STATION,MUIR,6,8,S,YU,5776,Injured or ill Customer (On Train) - Medical Aid Refused,43.674584,-79.40683,Yonge University Spadina,July,5-9AM,7,8,2018,,
